doc_id,title,date,page_url,url,source
sp-57b-cox-operating-17-oct-2020,10-17-2020,2020-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/sp-57b-cox-operating-17-oct-2020.pdf,bsee
bs-55eb-cantium-llc-13-oct-2020-v2,10-13-2020,2020-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/bs-55eb-cantium-llc-13-oct-2020-v2.pdf,bsee
ac380-shell-29sept2020-updated,09-29-2020,2020-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/ac380-shell-29sept2020-updated.pdf,bsee
gb-427-shell-offshore-28-sep-2020,09-28-2020,2020-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/gb-427-shell-offshore-28-sep-2020.pdf,bsee
ei-361-cox-operating-26-sep-2020,09-26-2020,2020-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/ei-361-cox-operating-26-sep-2020.pdf,bsee
mc-807-shell-offshore-22-sep-2020,09-22-2020,2020-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/mc-807-shell-offshore-22-sep-2020.pdf,bsee
chevron-usa-wr-634-21-sept-2020,09-21-2020,2020-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/chevron-usa-wr-634-21-sept-2020.pdf,bsee
gb1003-18sep20,09-18-2020,1003-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/gb1003-18sep20.pdf,bsee
mp-42-cantium-9-sep-2020,09-09-2020,2020-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/mp-42-cantium-9-sep-2020.pdf,bsee
sp-49-cox-operating-8-sep-2020,09-08-2020,2020-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/sp-49-cox-operating-8-sep-2020.pdf,bsee
mc-778-bp-2-aug-2020,08-02-2020,2020-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/reports//mc-778-bp-2-aug-2020.pdf,bsee
gc-18-13aug20,08-13-2020,,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/gc-18-13aug20.pdf,bsee
mc-437-shell-15-jul-2020,07-15-2020,2020-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/mc-437-shell-15-jul-2020.pdf,bsee
mc-778-bp-13-jul-2020,07-13-2020,2020-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/mc-778-bp-13-jul-2020.pdf,bsee
mc-657-shell-offshore-09-jul-2020-v2,07-09-2020,2020-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/mc-657-shell-offshore-09-jul-2020-v2.pdf,bsee
ew-826-05jul2020,07-05-2020,2020-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://connect.bsee.gov/sites/bsee.gov/files/ew-826-05jul2020.pdf,bsee
mc-503-llog-27-june-2020,06-27-2020,2020-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/mc-503-llog-27-june-2020.pdf,bsee
ew-305-talos-energy-27-apr-2020,04-27-2020,2020-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/ew-305-talos-energy-27-apr-2020.pdf,bsee
mp-259-fieldwood-energy-23-mar-2020-v2,03-23-2020,2020-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/mp-259-fieldwood-energy-23-mar-2020-v2.pdf,bsee
sm223-21mar2020-cox-r2,03-21-2020,2020-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/sm223-21mar2020-cox-r2.pdf,bsee
ss-358-22feb20,02-22-2020,,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/ss-358-22feb20.pdf,bsee
sm149-fieldwood-17feb2020,02-17-2020,2020-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/sm149-fieldwood-17feb2020.pdf,bsee
mc-519-fieldwood-12-february-2020,02-12-2020,2020-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/mc-519-fieldwood-12-february-2020.pdf,bsee
vr-371-fieldwood-energy-10feb2020,02-10-2020,2020-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/vr-371-fieldwood-energy-10feb2020.pdf,bsee
gb128-2feb2020-shell-2010-7july2020-redacted,02-02-2020,2020-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/reports/gb128-2feb2020-shell-2010-7july2020-redacted.pdf,bsee
ew-921-eni-2-feb-2020,02-02-2020,2020-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/ew-921-eni-2-feb-2020.pdf,bsee
mc-437-shell-29-jan-2020,01-29-2020,2020-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/mc-437-shell-29-jan-2020.pdf,bsee
wd-30-energy-xxi-24-jan-2020_0,01-24-2020,2020-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/wd-30-energy-xxi-24-jan-2020_0.pdf,bsee
st-331-23jan2020-redacted-2010-v2,01-23-2020,2020-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/st-331-23jan2020-redacted-2010-v2.pdf,bsee
mc-194-enven-20-jan-2020,01-20-2020,2020-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/mc-194-enven-20-jan-2020.pdf,bsee
ei238-arena-19-jan-2020-redacted,01-19-2020,2020-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/reports/ei238-arena-19-jan-2020-redacted.pdf,bsee
ei252-arena-16-jan-2020,01-16-2020,2020-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/ei252-arena-16-jan-2020.pdf,bsee
vk-956-talos-15-jan-2020-v2,01-15-2020,2020-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/vk-956-talos-15-jan-2020-v2.pdf,bsee
eb-643-anadarko-13-dec-2019,12-13-2019,2019-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/eb-643-anadarko-13-dec-2019.pdf,bsee
wr-29-10dec19,12-10-2019,,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/wr-29-10dec19.pdf,bsee
eb-160-fieldwood-energy-9-dec-2019,12-09-2019,2019-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/eb-160-fieldwood-energy-9-dec-2019.pdf,bsee
hi-a-446-fieldwood-energy-4-dec-2019,12-04-2019,2019-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/hi-a-446-fieldwood-energy-4-dec-2019.pdf,bsee
wd-27-a-24nov19-2010-redacted,11-24-2019,2010-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/wd-27-a-24nov19-2010-redacted.pdf,bsee
gb491-kosmos-energy-22-nov-2019,11-22-2019,2019-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/gb491-kosmos-energy-22-nov-2019.pdf,bsee
mc-208-murphy-exploration-12-nov-2019,11-12-2019,2019-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/mc-208-murphy-exploration-12-nov-2019.pdf,bsee
mp288-talos-petroleum-15-october-2019,10-15-2019,2019-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/mp288-talos-petroleum-15-october-2019.pdf,bsee
sm-58-byron-7-oct-2019,10-07-2019,2019-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/reports/sm-58-byron-7-oct-2019.pdf,bsee
st-52-7oct19,10-07-2019,,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/st-52-7oct19.pdf,bsee
bs-54-cantium-llc-06oct2019,10-06-2019,2019-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/bs-54-cantium-llc-06oct2019.pdf,bsee
hi474-panther-2oct2019,10-02-2019,2019-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/hi474-panther-2oct2019.pdf,bsee
mp-299-fmi-22-sep-2019,09-22-2019,2019-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/mp-299-fmi-22-sep-2019.pdf,bsee
gc-338-16sep19,09-16-2019,,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/gc-338-16sep19.pdf,bsee
mc-724-13sep19,09-13-2019,,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/mc-724-13sep19.pdf,bsee
sm58-byron-energy-09112019,09-11-2019,0911-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/sm58-byron-energy-09112019.pdf,bsee
vr252-castex-09-september-2019,09-09-2019,2019-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/vr252-castex-09-september-2019.pdf,bsee
ei-257-cox-operating-08aug19,08-08-2019,,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/reports/ei-257-cox-operating-08aug19.pdf,bsee
kc686-7aug2019-llog-12apr2020-v2,08-07-2019,2019-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/kc686-7aug2019-llog-12apr2020-v2.pdf,bsee
gc-65-3aug19,08-03-2019,,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/gc-65-3aug19.pdf,bsee
ei100-20july2019-arena,07-20-2019,2019-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/ei100-20july2019-arena.pdf,bsee
gi-22-energy-xxi-gom-llc-16jul2019,07-16-2019,2019-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/gi-22-energy-xxi-gom-llc-16jul2019.pdf,bsee
mc-547-14jul19,07-14-2019,,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/mc-547-14jul19.pdf,bsee
vr369-renaissance-1jul2019-2010-sanitized-v3-12sept2019,07-01-2019,2019-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/reports//vr369-renaissance-1jul2019-2010-sanitized-v3-12sept2019.pdf,bsee
dc-4-murphy-25-jun-2019,06-25-2019,2019-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/dc-4-murphy-25-jun-2019.pdf,bsee
mc-940-shell-07-jun-2019,06-07-2019,2019-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/mc-940-shell-07-jun-2019.pdf,bsee
sp60-fieldwood-energy-offshore-llc-5jun2019,06-05-2019,2019-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/reports/sp60-fieldwood-energy-offshore-llc-5jun2019.pdf,bsee
mc816-llog-02jun2019,06-02-2019,2019-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/reports/mc816-llog-02jun2019.pdf,bsee
kc875-anadarko-28may2019,05-28-2019,2019-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/kc875-anadarko-28may2019.pdf,bsee
wd-73-cox-operating-27-may-2019,05-27-2019,2019-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/wd-73-cox-operating-27-may-2019.pdf,bsee
santizied-2010-for-ei-333-dated-052419,05-24-2019,2010-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/santizied-2010-for-ei-333-dated-052419.pdf,bsee
sm-130-talos-20-may-2019,05-20-2019,2019-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/reports/sm-130-talos-20-may-2019.pdf,bsee
hi469-walter-6may2019,05-06-2019,2019-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/hi469-walter-6may2019.pdf,bsee
mc-437-6may19,05-06-2019,,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/mc-437-6may19.pdf,bsee
mc474-bp-exp-and-prod-inc-4may2019,05-04-2019,2019-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/reports/mc474-bp-exp-and-prod-inc-4may2019.pdf,bsee
kc875-anadarko-26apr2019,04-26-2019,2019-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/kc875-anadarko-26apr2019.pdf,bsee
wc61-enven-13-apr-2019,04-13-2019,2019-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/wc61-enven-13-apr-2019.pdf,bsee
pl23-talos-energy-08apr2019,04-08-2019,2019-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/pl23-talos-energy-08apr2019.pdf,bsee
mc-199-01apr2019,04-01-2019,2019-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/mc-199-01apr2019.pdf,bsee
gb-426-31mar19-sanitized-2010,03-31-2019,2010-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/gb-426-31mar19-sanitized-2010.pdf,bsee
g01083-energy-xxi-03-march-2019,03-30-2019,0108-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/g01083-energy-xxi-03-march-2019.pdf,bsee
gc-158-enven-energy-31-mar-19,03-31-2019,,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/gc-158-enven-energy-31-mar-19.pdf,bsee
mc-725-hess-29-march-2019-v4,03-29-2019,2019-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/mc-725-hess-29-march-2019-v4.pdf,bsee
ei-53-fieldwood-energy-14-feb-2019,02-14-2019,2019-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/reports/ei-53-fieldwood-energy-14-feb-2019.pdf,bsee
mc-109-14feb19,02-14-2019,,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/mc-109-14feb19.pdf,bsee
ei120-fieldwood-11feb2019,02-11-2019,2019-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/ei120-fieldwood-11feb2019.pdf,bsee
mp296-gom-shelf-llc-21-jan-2019,01-21-2019,2019-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/mp296-gom-shelf-llc-21-jan-2019.pdf,bsee
wd-152-renaissance-offshore-19-jan-19,01-17-2019,,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/wd-152-renaissance-offshore-19-jan-19.pdf,bsee
gc243-walter-14jan2019,01-14-2019,2019-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/gc243-walter-14jan2019.pdf,bsee
gc282-talosert-9jan2019,01-09-2019,2019-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/gc282-talosert-9jan2019.pdf,bsee
gc-254-eni-us-operating-23-dec-18a,12-23-2018,,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/gc-254-eni-us-operating-23-dec-18a.pdf,bsee
mc607-chevron-01dec2018,12-01-2018,2018-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/reports/mc607-chevron-01dec2018.pdf,bsee
kc918-anadarko-16nov2018,11-16-2018,2018-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/kc918-anadarko-16nov2018.pdf,bsee
sm99-cox-06-oct-2018,10-06-2018,2018-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/sm99-cox-06-oct-2018.pdf,bsee
ei314-arena-24-sep-2018,09-24-2018,2018-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/ei314-arena-24-sep-2018.pdf,bsee
wd-133-9-sep-18,09-09-2018,,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/wd-133-9-sep-18.pdf,bsee
gc468-hess-06-sep-2018,09-06-2018,2018-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/gc468-hess-06-sep-2018.pdf,bsee
st311-walter-04sept2018,09-04-2018,2018-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/st311-walter-04sept2018.pdf,bsee
gi-76-25-aug-2018,08-25-2018,2018-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/gi-76-25-aug-2018.pdf,bsee
ss349-wtoffshore-25-august-2018,08-25-2018,2018-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/ss349-wtoffshore-25-august-2018.pdf,bsee
wr29-chevron-26-jul-2018,07-26-2018,2018-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/wr29-chevron-26-jul-2018.pdf,bsee
ss114-stone-25-jul-2018,07-25-2018,2018-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/ss114-stone-25-jul-2018.pdf,bsee
ss-114-stone-energy-20-jul-18,07-20-2018,,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/ss-114-stone-energy-20-jul-18.pdf,bsee
ac857-shell-12jul2018,07-12-2018,2018-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/ac857-shell-12jul2018.pdf,bsee
mc474-bp-11-jul-2018,07-11-2018,2018-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/mc474-bp-11-jul-2018.pdf,bsee
sm105-fieldwood-07jul2018,07-07-2018,2018-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/sm105-fieldwood-07jul2018.pdf,bsee
vk823-wt-26-jun-2018,06-26-2018,2018-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/vk823-wt-26-jun-2018.pdf,bsee
pl5-talos-25-jun-2018,06-25-2018,2018-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/pl5-talos-25-jun-2018.pdf,bsee
gb-427-shell-25-jun-2018,06-25-2018,2018-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/gb-427-shell-25-jun-2018.pdf,bsee
gc-645-anadarko-19may2018,05-19-2018,2018-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/gc-645-anadarko-19may2018.pdf,bsee
mc736-noble-16-may-2018,05-16-2018,2018-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/mc736-noble-16-may-2018.pdf,bsee
gc-432-murphy-10-may-2018,05-10-2018,2018-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/gc-432-murphy-10-may-2018.pdf,bsee
eb-165-fieldwood-09-may-2018,05-09-2018,2018-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/eb-165-fieldwood-09-may-2018.pdf,bsee
gc787a-bp-08-may-2018,05-08-2018,2018-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/gc787a-bp-08-may-2018.pdf,bsee
mo-872-05-may-2018,05-05-2018,2018-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/mo-872-05-may-2018.pdf,bsee
dc4-murphy-30apr2018,04-30-2018,2018-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/dc4-murphy-30apr2018.pdf,bsee
vr252-castex-25apr2018,04-25-2018,2018-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/vr252-castex-25apr2018.pdf,bsee
kc875-anadarko-21apr2018,04-21-2018,2018-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/kc875-anadarko-21apr2018.pdf,bsee
ei53-fieldwood-16-apr-2018,04-16-2018,2018-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/ei53-fieldwood-16-apr-2018.pdf,bsee
ei208-ankor-12apr2018,04-12-2018,2018-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/ei208-ankor-12apr2018.pdf,bsee
hi-22-wt-offshore-11-apr-2018,04-11-2018,2018-01-01,https://www.bsee.gov/what-we-do/incident-investigations/offshore-incident-investigations/district-investigation-reports,https://www.bsee.gov/sites/bsee.gov/files/reports/hi-22-wt-offshore-11-apr-2018.pdf,bsee
