incident_id,control_id,name,side,barrier_role,barrier_type,line_of_defense,lod_basis,linked_threat_ids,linked_consequence_ids,barrier_status,barrier_failed,human_contribution_value,barrier_failed_human,confidence,supporting_text_count,source_agency,provider_bucket,json_path
08-July-2024_ST%2023CC_Cantium%20EV2010R,C-009,Crown saver assembly,mitigation,Physical barrier to absorb impact and prevent catastrophic crown block damage,engineering,recovery,Last physical defense to limit consequences,,CON-001,active,False,unknown,False,high,3,BSEE,schema_v2_3,data/structured/incidents/schema_v2_3/08-July-2024_ST%2023CC_Cantium%20EV2010R.json
08-July-2024_ST%2023CC_Cantium%20EV2010R,C-010,Post-incident inspection and well suspension protocol,mitigation,Verification of equipment integrity before resuming operations,administrative,recovery,Post-event safety verification,,CON-003,active,False,unknown,False,high,2,BSEE,schema_v2_3,data/structured/incidents/schema_v2_3/08-July-2024_ST%2023CC_Cantium%20EV2010R.json
10-Nov-2024_GC432_Murphy%20EV2010R,C-001,Pre-tour safety meeting with weather briefing,prevention,Communicate hazards and restrictions to personnel,administrative,1st,Frontline communication of hazards before work begins,T-001,,active,False,negative,False,high,3,BSEE,schema_v2_3,data/structured/incidents/schema_v2_3/10-Nov-2024_GC432_Murphy%20EV2010R.json
10-Nov-2024_GC432_Murphy%20EV2010R,C-002,Stern area secured/restricted access,prevention,Physical/administrative restriction to prevent personnel access to hazardous area,administrative,1st,Direct control to prevent exposure to hazard,T-001,,bypassed,True,negative,True,high,3,BSEE,schema_v2_3,data/structured/incidents/schema_v2_3/10-Nov-2024_GC432_Murphy%20EV2010R.json
10-Nov-2024_GC432_Murphy%20EV2010R,C-003,Supervisor direction and work assignment,prevention,Direct personnel to safe work locations and tasks,administrative,1st,Frontline supervision to control work activities,T-001,,bypassed,True,negative,True,high,2,BSEE,schema_v2_3,data/structured/incidents/schema_v2_3/10-Nov-2024_GC432_Murphy%20EV2010R.json
10-Nov-2024_GC432_Murphy%20EV2010R,C-004,Daily crew meeting with task assignments,prevention,Ensure personnel understand their assigned tasks and locations,administrative,1st,Frontline work planning and communication,T-001,,active,False,negative,False,high,2,BSEE,schema_v2_3,data/structured/incidents/schema_v2_3/10-Nov-2024_GC432_Murphy%20EV2010R.json
10-Nov-2024_GC432_Murphy%20EV2010R,C-005,Medic response and stabilization,mitigation,Provide immediate medical care to injured personnel,administrative,recovery,Emergency response to minimize injury severity,,"CON-001,CON-002",active,False,positive,False,high,1,BSEE,schema_v2_3,data/structured/incidents/schema_v2_3/10-Nov-2024_GC432_Murphy%20EV2010R.json
10-Nov-2024_GC432_Murphy%20EV2010R,C-006,Medical evacuation capability,mitigation,Transport injured personnel to advanced medical care,administrative,recovery,Emergency response to provide definitive medical treatment,,CON-002,active,False,positive,False,high,2,BSEE,schema_v2_3,data/structured/incidents/schema_v2_3/10-Nov-2024_GC432_Murphy%20EV2010R.json
11-JUL-2024_HIA5_MantaRay_EV2010R%20%281%29_0,C-001,Winch assist handle removal procedure,prevention,Prevent operation with handle inserted,administrative,1st,Operator action to remove handle before winch operation,T-001,,failed,True,negative,True,high,3,BSEE,schema_v2_3,data/structured/incidents/schema_v2_3/11-JUL-2024_HIA5_MantaRay_EV2010R%20%281%29_0.json
11-JUL-2024_HIA5_MantaRay_EV2010R%20%281%29_0,C-002,Safety interlock to prevent winch operation with handle in place,prevention,Physically prevent winch from operating when handle inserted,engineering,2nd,Automatic safety system independent of operator action,T-002,,bypassed,True,negative,True,high,3,BSEE,schema_v2_3,data/structured/incidents/schema_v2_3/11-JUL-2024_HIA5_MantaRay_EV2010R%20%281%29_0.json
11-JUL-2024_HIA5_MantaRay_EV2010R%20%281%29_0,C-003,Job Safety Analysis (JSA) for winch operations,prevention,Identify hazards and establish safe work procedures,administrative,1st,Pre-task planning and hazard identification,"T-001,T-003",,not_installed,True,negative,True,high,3,BSEE,schema_v2_3,data/structured/incidents/schema_v2_3/11-JUL-2024_HIA5_MantaRay_EV2010R%20%281%29_0.json
11-JUL-2024_HIA5_MantaRay_EV2010R%20%281%29_0,C-004,Weekly capsule inspection checklist,prevention,Guide inspection activities and verify equipment condition,administrative,1st,Procedural guidance for routine inspection,T-001,,degraded,True,negative,True,high,3,BSEE,schema_v2_3,data/structured/incidents/schema_v2_3/11-JUL-2024_HIA5_MantaRay_EV2010R%20%281%29_0.json
11-JUL-2024_HIA5_MantaRay_EV2010R%20%281%29_0,C-005,Personnel positioning during winch operation,prevention,Keep personnel clear of strike zone during equipment operation,administrative,1st,Operator awareness and safe work positioning,T-003,,failed,True,negative,True,high,3,BSEE,schema_v2_3,data/structured/incidents/schema_v2_3/11-JUL-2024_HIA5_MantaRay_EV2010R%20%281%29_0.json
11-JUL-2024_HIA5_MantaRay_EV2010R%20%281%29_0,C-006,Equipment operation training,prevention,Ensure personnel competent in safe equipment operation,administrative,1st,Foundational competency development,"T-001,T-003",,degraded,True,negative,True,high,2,BSEE,schema_v2_3,data/structured/incidents/schema_v2_3/11-JUL-2024_HIA5_MantaRay_EV2010R%20%281%29_0.json
11-JUL-2024_HIA5_MantaRay_EV2010R%20%281%29_0,C-007,First aid and emergency response,mitigation,Minimize injury severity through immediate medical intervention,administrative,recovery,Post-incident response to limit harm,,"CON-002,CON-003",active,False,positive,False,high,3,BSEE,schema_v2_3,data/structured/incidents/schema_v2_3/11-JUL-2024_HIA5_MantaRay_EV2010R%20%281%29_0.json
11-JUL-2024_HIA5_MantaRay_EV2010R%20%281%29_0,C-008,Medical evacuation capability,mitigation,Transport injured personnel to advanced medical care,administrative,recovery,Emergency response capability to access definitive care,,"CON-002,CON-003",active,False,positive,False,high,3,BSEE,schema_v2_3,data/structured/incidents/schema_v2_3/11-JUL-2024_HIA5_MantaRay_EV2010R%20%281%29_0.json
13-MAR-2024_SS189_WOG_EV2010,C-001,Preventive Maintenance Daily Checklist,prevention,Inspection and verification of lifting equipment condition,administrative,1st,Frontline operational check before use,"T-001,T-002,T-003",,failed,True,negative,True,high,3,BSEE,schema_v2_3,data/structured/incidents/schema_v2_3/13-MAR-2024_SS189_WOG_EV2010.json
13-MAR-2024_SS189_WOG_EV2010,C-002,Cold Work Permit,prevention,Work authorization and hazard identification,administrative,1st,Frontline work planning and authorization,T-003,,failed,True,negative,True,high,2,BSEE,schema_v2_3,data/structured/incidents/schema_v2_3/13-MAR-2024_SS189_WOG_EV2010.json
13-MAR-2024_SS189_WOG_EV2010,C-003,Job Safety Analysis (JSA),prevention,Task-specific hazard identification and control measures,administrative,1st,Frontline task planning and risk assessment,T-003,,failed,True,negative,True,high,2,BSEE,schema_v2_3,data/structured/incidents/schema_v2_3/13-MAR-2024_SS189_WOG_EV2010.json
13-MAR-2024_SS189_WOG_EV2010,C-004,Annual Inspection of Stinger,prevention,Periodic verification of lifting equipment integrity,administrative,2nd,Supervisory/management oversight through scheduled inspections,"T-001,T-002",,degraded,True,negative,True,high,3,BSEE,schema_v2_3,data/structured/incidents/schema_v2_3/13-MAR-2024_SS189_WOG_EV2010.json
13-MAR-2024_SS189_WOG_EV2010,C-005,Crane Operator Pre-Use Inspection,prevention,Visual verification of lifting equipment before operation,administrative,1st,Frontline operator verification,"T-001,T-002,T-003",,failed,True,negative,True,high,3,BSEE,schema_v2_3,data/structured/incidents/schema_v2_3/13-MAR-2024_SS189_WOG_EV2010.json
13-MAR-2024_SS189_WOG_EV2010,C-006,Stinger Design Rating,prevention,Engineering design capacity to handle expected loads,engineering,1st,Inherent design safety factor,T-001,,failed,True,unknown,False,high,3,BSEE,schema_v2_3,data/structured/incidents/schema_v2_3/13-MAR-2024_SS189_WOG_EV2010.json
13-MAR-2024_SS189_WOG_EV2010,C-007,Barricading and Access Control,mitigation,Prevent personnel exposure to damaged areas,administrative,recovery,Post-incident emergency response action,,CON-003,active,False,positive,False,high,2,BSEE,schema_v2_3,data/structured/incidents/schema_v2_3/13-MAR-2024_SS189_WOG_EV2010.json
13-MAR-2024_SS189_WOG_EV2010,C-008,Safety Stand Down,mitigation,Organizational learning and awareness after incident,administrative,recovery,Post-incident organizational response,,"CON-001,CON-002,CON-003",active,False,positive,False,high,1,BSEE,schema_v2_3,data/structured/incidents/schema_v2_3/13-MAR-2024_SS189_WOG_EV2010.json
13-MAR-2024_SS189_WOG_EV2010,C-009,Post-Incident Inspection of All Slings and Lifting Gear,mitigation,Identify and remove other degraded equipment from service,administrative,recovery,Post-incident corrective action,,"CON-001,CON-002,CON-003",active,False,positive,False,high,2,BSEE,schema_v2_3,data/structured/incidents/schema_v2_3/13-MAR-2024_SS189_WOG_EV2010.json
16%20Feb%202024_WR%2029%20_Chevron_EV2010R,C-001,Job Safety Analysis (JSA) for Blind Lift,prevention,Identify caught between hazard and establish safe work practices,administrative,1st,Procedural control to identify hazards before work begins,"T-001,T-003",,failed,True,negative,True,high,5,BSEE,schema_v2_3,data/structured/incidents/schema_v2_3/16%20Feb%202024_WR%2029%20_Chevron_EV2010R.json
16%20Feb%202024_WR%2029%20_Chevron_EV2010R,C-002,Minimum 8-foot Distance from Suspended Load,prevention,Maintain safe separation distance from suspended loads,administrative,1st,Procedural requirement to prevent personnel exposure,T-001,,failed,True,negative,True,high,2,BSEE,schema_v2_3,data/structured/incidents/schema_v2_3/16%20Feb%202024_WR%2029%20_Chevron_EV2010R.json
16%20Feb%202024_WR%2029%20_Chevron_EV2010R,C-003,Prohibition Against Walking Under or Between Suspended Loads,prevention,Prevent personnel from entering high-risk zones,administrative,1st,Procedural prohibition to eliminate exposure,T-001,,failed,True,negative,True,high,2,BSEE,schema_v2_3,data/structured/incidents/schema_v2_3/16%20Feb%202024_WR%2029%20_Chevron_EV2010R.json
16%20Feb%202024_WR%2029%20_Chevron_EV2010R,C-004,Taglines and Push-Pull Sticks for Load Control,prevention,Control movement and prevent uncontrolled swing of suspended loads,engineering,1st,Physical control device to manage load movement,T-002,,degraded,True,negative,True,high,4,BSEE,schema_v2_3,data/structured/incidents/schema_v2_3/16%20Feb%202024_WR%2029%20_Chevron_EV2010R.json
16%20Feb%202024_WR%2029%20_Chevron_EV2010R,C-005,Supervisor Oversight of Lifting Operations,prevention,Monitor work execution and ensure compliance with safe work practices,administrative,2nd,Supervisory verification and oversight function,"T-001,T-003",,failed,True,negative,True,high,3,BSEE,schema_v2_3,data/structured/incidents/schema_v2_3/16%20Feb%202024_WR%2029%20_Chevron_EV2010R.json
16%20Feb%202024_WR%2029%20_Chevron_EV2010R,C-006,Maintaining Visual Contact with Suspended Load,prevention,Maintain situational awareness of load position and movement,administrative,1st,Behavioral requirement for personnel safety,"T-001,T-002",,failed,True,negative,True,high,4,BSEE,schema_v2_3,data/structured/incidents/schema_v2_3/16%20Feb%202024_WR%2029%20_Chevron_EV2010R.json
16%20Feb%202024_WR%2029%20_Chevron_EV2010R,C-007,Rigger Warning Shouts,prevention,Alert personnel to immediate danger,administrative,2nd,Human detection and warning system,"T-001,T-002",,failed,True,positive,False,high,4,BSEE,schema_v2_3,data/structured/incidents/schema_v2_3/16%20Feb%202024_WR%2029%20_Chevron_EV2010R.json
16%20Feb%202024_WR%2029%20_Chevron_EV2010R,C-008,Stop Work Authority (SWA),prevention,Empower personnel to halt operations when unsafe conditions are observed,administrative,2nd,Independent authority to intervene in unsafe operations,"T-001,T-002,T-003",,failed,True,negative,True,high,2,BSEE,schema_v2_3,data/structured/incidents/schema_v2_3/16%20Feb%202024_WR%2029%20_Chevron_EV2010R.json
16%20Feb%202024_WR%2029%20_Chevron_EV2010R,C-009,Impact Zone Management - Sub-Rack Positioning,prevention,Maintain adequate clearance in work area to prevent pinch points,engineering,1st,Physical workspace design and management,"T-001,T-003",,failed,True,negative,True,high,4,BSEE,schema_v2_3,data/structured/incidents/schema_v2_3/16%20Feb%202024_WR%2029%20_Chevron_EV2010R.json
16%20Feb%202024_WR%2029%20_Chevron_EV2010R,C-010,General Permit to Work (PTW) and Start-Work Checklist (SWC),prevention,Authorize and verify readiness for work execution,administrative,1st,Procedural authorization and verification system,"T-001,T-003",,active,False,unknown,False,medium,1,BSEE,schema_v2_3,data/structured/incidents/schema_v2_3/16%20Feb%202024_WR%2029%20_Chevron_EV2010R.json
16%20Feb%202024_WR%2029%20_Chevron_EV2010R,C-011,Designated Flagger for Crane Operations,prevention,Coordinate and direct crane movements safely,administrative,1st,Dedicated communication and coordination role,T-002,,active,False,unknown,False,medium,1,BSEE,schema_v2_3,data/structured/incidents/schema_v2_3/16%20Feb%202024_WR%2029%20_Chevron_EV2010R.json
16%20Feb%202024_WR%2029%20_Chevron_EV2010R,C-012,On-site Medic and Emergency Response,mitigation,Provide immediate medical care following injury,administrative,recovery,Emergency response and medical treatment capability,,"CON-001,CON-002",active,False,positive,False,high,2,BSEE,schema_v2_3,data/structured/incidents/schema_v2_3/16%20Feb%202024_WR%2029%20_Chevron_EV2010R.json
16%20Feb%202024_WR%2029%20_Chevron_EV2010R,C-013,Medical Evacuation (Medevac) Capability,mitigation,Transport injured personnel to advanced medical care,administrative,recovery,Emergency evacuation and transport system,,"CON-001,CON-002",active,False,positive,False,high,2,BSEE,schema_v2_3,data/structured/incidents/schema_v2_3/16%20Feb%202024_WR%2029%20_Chevron_EV2010R.json
16%20Feb%202024_WR%2029%20_Chevron_EV2010R,C-014,Crane Operator Safe Landing of Load After Incident,mitigation,Prevent escalation by safely controlling load after incident,administrative,recovery,Operator response to emergency situation,,"CON-001,CON-002",active,False,positive,False,high,2,BSEE,schema_v2_3,data/structured/incidents/schema_v2_3/16%20Feb%202024_WR%2029%20_Chevron_EV2010R.json
18%20Jan%202024_GC%20478_Murphy_%20EV2010R,C-001,Visual inspection of connection makeup,prevention,Verification of proper connection makeup,administrative,2nd,Independent verification step,"T-001,T-002",,failed,True,critical,True,high,2,BSEE,schema_v2_3,data/structured/incidents/schema_v2_3/18%20Jan%202024_GC%20478_Murphy_%20EV2010R.json
18%20Jan%202024_GC%20478_Murphy_%20EV2010R,C-002,Makeup turn verification procedure (1/2 to 3/4 turn requirement),prevention,Ensure proper connection engagement,administrative,1st,Primary operational control,T-002,,failed,True,critical,True,high,2,BSEE,schema_v2_3,data/structured/incidents/schema_v2_3/18%20Jan%202024_GC%20478_Murphy_%20EV2010R.json
18%20Jan%202024_GC%20478_Murphy_%20EV2010R,C-003,Contractor onsite representative verification,prevention,Independent oversight and verification,administrative,2nd,Independent verification by specialist,"T-001,T-002",,failed,True,critical,True,high,2,BSEE,schema_v2_3,data/structured/incidents/schema_v2_3/18%20Jan%202024_GC%20478_Murphy_%20EV2010R.json
18%20Jan%202024_GC%20478_Murphy_%20EV2010R,C-004,Pre-job safety meeting (PJSM),prevention,Communication and planning for safe operations,administrative,1st,Pre-task planning and communication,T-004,,degraded,False,moderate,False,medium,1,BSEE,schema_v2_3,data/structured/incidents/schema_v2_3/18%20Jan%202024_GC%20478_Murphy_%20EV2010R.json
18%20Jan%202024_GC%20478_Murphy_%20EV2010R,C-005,JSA and running procedure for anti-rotation key installation,prevention,Define proper sequence of operations,administrative,1st,Primary procedural control,"T-003,T-004",,failed,True,moderate,False,high,2,BSEE,schema_v2_3,data/structured/incidents/schema_v2_3/18%20Jan%202024_GC%20478_Murphy_%20EV2010R.json
18%20Jan%202024_GC%20478_Murphy_%20EV2010R,C-006,Supervisor verification before slip release,prevention,Final verification before critical operation,administrative,2nd,Supervisory oversight,T-003,,failed,True,critical,True,high,2,BSEE,schema_v2_3,data/structured/incidents/schema_v2_3/18%20Jan%202024_GC%20478_Murphy_%20EV2010R.json
18%20Jan%202024_GC%20478_Murphy_%20EV2010R,C-007,Slips holding casing string,prevention,Physical support to prevent casing drop,engineering,1st,Primary load-bearing device,T-003,,bypassed,False,critical,False,high,1,BSEE,schema_v2_3,data/structured/incidents/schema_v2_3/18%20Jan%202024_GC%20478_Murphy_%20EV2010R.json
18%20Jan%202024_GC%20478_Murphy_%20EV2010R,C-008,Video monitoring of rig operations,prevention,Detection and documentation of operations,engineering,2nd,Monitoring and verification system,T-002,,active,False,low,False,high,1,BSEE,schema_v2_3,data/structured/incidents/schema_v2_3/18%20Jan%202024_GC%20478_Murphy_%20EV2010R.json
18-FEB-2023%20BP%20MC%20778%20PDQ,C-001,Work Instructions for Tripping Operations - POOH (WI-TH-DR-OPS-096),prevention,Procedural control to confirm PRS holding drill string before unlatching elevators,administrative,1st,Primary operational procedure to prevent premature elevator opening,T-001,,failed,True,critical,True,high,3,BSEE,schema_v2_3,data/structured/incidents/schema_v2_3/18-FEB-2023%20BP%20MC%20778%20PDQ.json
18-FEB-2023%20BP%20MC%20778%20PDQ,C-002,Communication protocol between Driller and Assistant Driller,prevention,Verification that PRS has secured pipe before elevator release,administrative,1st,Primary operational communication to coordinate critical activities,T-002,,failed,True,critical,True,high,1,BSEE,schema_v2_3,data/structured/incidents/schema_v2_3/18-FEB-2023%20BP%20MC%20778%20PDQ.json
18-FEB-2023%20BP%20MC%20778%20PDQ,C-003,Pipe Racking System (PRS),prevention,Physical system to secure drill pipe stand before elevator release,engineering,1st,Primary engineered system to hold suspended load,T-001,,bypassed,False,critical,False,high,2,BSEE,schema_v2_3,data/structured/incidents/schema_v2_3/18-FEB-2023%20BP%20MC%20778%20PDQ.json
18-FEB-2023%20BP%20MC%20778%20PDQ,C-004,BX4 Elevator system,prevention,Mechanical system to hold drill pipe during tripping operations,engineering,1st,Primary lifting equipment to maintain suspended load,"T-001,T-003",,degraded,False,moderate,False,high,3,BSEE,schema_v2_3,data/structured/incidents/schema_v2_3/18-FEB-2023%20BP%20MC%20778%20PDQ.json
18-FEB-2023%20BP%20MC%20778%20PDQ,C-005,Slips to hold drill string weight,prevention,Mechanical device to support drill string weight in rotary,engineering,1st,Primary support system for drill string during connections,T-001,,active,False,unknown,False,high,1,BSEE,schema_v2_3,data/structured/incidents/schema_v2_3/18-FEB-2023%20BP%20MC%20778%20PDQ.json
18-FEB-2023%20BP%20MC%20778%20PDQ,C-006,Red Zone exclusion area on rig floor,mitigation,Administrative control to keep personnel clear of dropped object hazard zones,administrative,2nd,Secondary protection through spatial separation,,"CON-001,CON-002",active,False,unknown,False,high,2,BSEE,schema_v2_3,data/structured/incidents/schema_v2_3/18-FEB-2023%20BP%20MC%20778%20PDQ.json
18-FEB-2023%20BP%20MC%20778%20PDQ,C-007,Personnel egress and evacuation response,mitigation,Emergency response to avoid impact from falling object,administrative,recovery,Last-moment action to prevent injury after barrier failure,,"CON-001,CON-002",degraded,False,positive,False,high,2,BSEE,schema_v2_3,data/structured/incidents/schema_v2_3/18-FEB-2023%20BP%20MC%20778%20PDQ.json
18-FEB-2023%20BP%20MC%20778%20PDQ,C-008,Non-slip deck surface in egress routes,mitigation,Physical surface condition to enable safe evacuation,engineering,recovery,Supports emergency egress capability,,CON-001,failed,True,unknown,False,high,2,BSEE,schema_v2_3,data/structured/incidents/schema_v2_3/18-FEB-2023%20BP%20MC%20778%20PDQ.json
18-FEB-2023%20BP%20MC%20778%20PDQ,C-009,Medical response and evacuation capability,mitigation,Emergency medical treatment and transport,administrative,recovery,Post-incident response to minimize injury severity,,CON-001,active,False,unknown,False,high,1,BSEE,schema_v2_3,data/structured/incidents/schema_v2_3/18-FEB-2023%20BP%20MC%20778%20PDQ.json
18-FEB-2023%20BP%20MC%20778%20PDQ,C-010,Training and supervision for short service employees,prevention,Competence development and oversight during critical operations,administrative,1st,Primary control to ensure competent execution of tasks,T-002,,active,False,unknown,False,medium,1,BSEE,schema_v2_3,data/structured/incidents/schema_v2_3/18-FEB-2023%20BP%20MC%20778%20PDQ.json
18-FEB-2023%20BP%20MC%20778%20PDQ,C-011,Equipment defect reporting and repair system,prevention,Identification and correction of equipment degradation,administrative,2nd,Secondary control to detect and correct equipment issues before failure,T-003,,failed,True,negative,True,high,1,BSEE,schema_v2_3,data/structured/incidents/schema_v2_3/18-FEB-2023%20BP%20MC%20778%20PDQ.json
18-FEB-2023%20BP%20MC%20778%20PDQ,C-012,Incident reporting and learning from near-misses,prevention,Organizational learning to prevent recurrence,administrative,2nd,Secondary control through learning from previous events,T-001,,failed,True,negative,True,high,2,BSEE,schema_v2_3,data/structured/incidents/schema_v2_3/18-FEB-2023%20BP%20MC%20778%20PDQ.json
18-JUN-2023_Chevron_Platform%20Gail_EV2010R,C-001,Radio communication system for 'all stop' commands,prevention,Prevent unauthorized movement during maintenance,administrative,1st,Operational control to prevent hazardous movement,T-001,,failed,True,critical,True,high,3,BSEE,schema_v2_3,data/structured/incidents/schema_v2_3/18-JUN-2023_Chevron_Platform%20Gail_EV2010R.json
18-JUN-2023_Chevron_Platform%20Gail_EV2010R,C-002,Weatherford Lead confirmation of 'all stop' before stopping casing jack,prevention,Ensure safe work authorization before maintenance,administrative,1st,Operational control requiring positive confirmation,T-001,,failed,True,critical,True,high,2,BSEE,schema_v2_3,data/structured/incidents/schema_v2_3/18-JUN-2023_Chevron_Platform%20Gail_EV2010R.json
18-JUN-2023_Chevron_Platform%20Gail_EV2010R,C-003,Worker verification of confirmed stop before hand placement,prevention,Personal verification before entering hazard zone,administrative,1st,Individual worker safety check,"T-001,T-002",,failed,True,critical,True,high,2,BSEE,schema_v2_3,data/structured/incidents/schema_v2_3/18-JUN-2023_Chevron_Platform%20Gail_EV2010R.json
18-JUN-2023_Chevron_Platform%20Gail_EV2010R,C-004,Job Safety Analysis (JSA) for marine growth removal,prevention,Identify and control hazards before work begins,administrative,1st,Pre-job hazard identification and control,"T-002,T-003",,degraded,True,significant,False,high,2,BSEE,schema_v2_3,data/structured/incidents/schema_v2_3/18-JUN-2023_Chevron_Platform%20Gail_EV2010R.json
18-JUN-2023_Chevron_Platform%20Gail_EV2010R,C-005,Management of Change (MOC) procedures for equipment/method changes,prevention,Ensure changes are properly assessed and controlled,administrative,2nd,Management system oversight of operational changes,"T-003,T-004",,not_installed,True,critical,True,high,3,BSEE,schema_v2_3,data/structured/incidents/schema_v2_3/18-JUN-2023_Chevron_Platform%20Gail_EV2010R.json
18-JUN-2023_Chevron_Platform%20Gail_EV2010R,C-006,Comprehensive risk assessment for marine growth removal methods,prevention,Identify hazards and implement mitigation measures,administrative,2nd,Engineering and management review of work methods,T-003,,not_installed,True,critical,True,high,3,BSEE,schema_v2_3,data/structured/incidents/schema_v2_3/18-JUN-2023_Chevron_Platform%20Gail_EV2010R.json
18-JUN-2023_Chevron_Platform%20Gail_EV2010R,C-007,APM approval and notification for method changes,prevention,Regulatory oversight of operational changes,administrative,2nd,External regulatory review and approval,T-005,,bypassed,True,significant,True,high,3,BSEE,schema_v2_3,data/structured/incidents/schema_v2_3/18-JUN-2023_Chevron_Platform%20Gail_EV2010R.json
18-JUN-2023_Chevron_Platform%20Gail_EV2010R,C-008,Safety briefing and pass-over information,prevention,Communicate hazards and operational status to crew,administrative,1st,Operational communication and awareness,T-001,,active,False,positive,False,high,2,BSEE,schema_v2_3,data/structured/incidents/schema_v2_3/18-JUN-2023_Chevron_Platform%20Gail_EV2010R.json
18-JUN-2023_Chevron_Platform%20Gail_EV2010R,C-009,Pre-work equipment inspection,prevention,Verify equipment readiness before operations,administrative,1st,Pre-operational verification,T-002,,active,False,positive,False,medium,1,BSEE,schema_v2_3,data/structured/incidents/schema_v2_3/18-JUN-2023_Chevron_Platform%20Gail_EV2010R.json
18-JUN-2023_Chevron_Platform%20Gail_EV2010R,C-010,Trainee supervision and experienced worker presence,prevention,Ensure competent personnel perform critical tasks,administrative,1st,Competency assurance through supervision,"T-001,T-002",,degraded,False,significant,False,medium,2,BSEE,schema_v2_3,data/structured/incidents/schema_v2_3/18-JUN-2023_Chevron_Platform%20Gail_EV2010R.json
18-JUN-2023_Chevron_Platform%20Gail_EV2010R,C-011,Personal protective equipment (rubber gloves),mitigation,Reduce severity of hand injury,ppe,1st,Last line of defense at point of contact,,CON-001,active,True,unknown,False,medium,1,BSEE,schema_v2_3,data/structured/incidents/schema_v2_3/18-JUN-2023_Chevron_Platform%20Gail_EV2010R.json
18-JUN-2023_Chevron_Platform%20Gail_EV2010R,C-012,Onsite medic and first aid response,mitigation,Provide immediate medical care to injured person,administrative,recovery,Emergency response capability,,CON-002,active,False,positive,False,high,2,BSEE,schema_v2_3,data/structured/incidents/schema_v2_3/18-JUN-2023_Chevron_Platform%20Gail_EV2010R.json
18-JUN-2023_Chevron_Platform%20Gail_EV2010R,C-013,Emergency evacuation procedures and equipment,mitigation,Transport injured person to medical facility,administrative,recovery,Emergency response capability,,CON-002,active,False,positive,False,high,2,BSEE,schema_v2_3,data/structured/incidents/schema_v2_3/18-JUN-2023_Chevron_Platform%20Gail_EV2010R.json
18-JUN-2023_Chevron_Platform%20Gail_EV2010R,C-014,Stop work authority and immediate shutdown,mitigation,Prevent further injuries after incident,administrative,recovery,Emergency response to prevent escalation,,CON-003,active,False,positive,False,high,2,BSEE,schema_v2_3,data/structured/incidents/schema_v2_3/18-JUN-2023_Chevron_Platform%20Gail_EV2010R.json
18-JUN-2023_Chevron_Platform%20Gail_EV2010R,C-015,Incident reporting to regulatory authority,mitigation,Ensure regulatory oversight and investigation,administrative,recovery,Regulatory notification requirement,,CON-004,active,False,positive,False,high,1,BSEE,schema_v2_3,data/structured/incidents/schema_v2_3/18-JUN-2023_Chevron_Platform%20Gail_EV2010R.json
20-July-2024_SS%20224D_Talos%20EV2010R,C-001,Safe Operating Practices (TSOP-PCD-50) Material Handling - Use of Push Poles,prevention,Prevent personnel contact with suspended loads and pinch points,administrative,2nd,Procedural control to prevent direct hand contact with hazardous areas,"T-001,T-003",,failed,True,negative,True,high,3,BSEE,schema_v2_3,data/structured/incidents/schema_v2_3/20-July-2024_SS%20224D_Talos%20EV2010R.json
20-July-2024_SS%20224D_Talos%20EV2010R,C-002,Job Safety Analysis (JSA) for Crane Operations,prevention,Identify and communicate hazards before work begins,administrative,1st,Pre-job hazard identification and planning,"T-001,T-002",,degraded,True,negative,True,high,3,BSEE,schema_v2_3,data/structured/incidents/schema_v2_3/20-July-2024_SS%20224D_Talos%20EV2010R.json
20-July-2024_SS%20224D_Talos%20EV2010R,C-003,Stop Work Authority (SWA),prevention,Empower workers to stop unsafe work,administrative,2nd,Real-time intervention to prevent unsafe conditions,"T-001,T-003",,failed,True,negative,True,high,2,BSEE,schema_v2_3,data/structured/incidents/schema_v2_3/20-July-2024_SS%20224D_Talos%20EV2010R.json
20-July-2024_SS%20224D_Talos%20EV2010R,C-004,Radio Communication for Blind Lifts,prevention,Enable coordination during operations with limited visibility,administrative,2nd,Communication control for coordinated operations,T-002,,active,False,positive,False,high,3,BSEE,schema_v2_3,data/structured/incidents/schema_v2_3/20-July-2024_SS%20224D_Talos%20EV2010R.json
20-July-2024_SS%20224D_Talos%20EV2010R,C-005,Rigger Certification and Training,prevention,Ensure competency in safe rigging practices,administrative,1st,Competency assurance through training and certification,"T-001,T-003",,degraded,True,negative,True,high,2,BSEE,schema_v2_3,data/structured/incidents/schema_v2_3/20-July-2024_SS%20224D_Talos%20EV2010R.json
20-July-2024_SS%20224D_Talos%20EV2010R,C-006,Buddy System,prevention,Provide peer observation and intervention,administrative,2nd,Peer monitoring for unsafe acts,"T-001,T-003",,degraded,True,negative,True,medium,2,BSEE,schema_v2_3,data/structured/incidents/schema_v2_3/20-July-2024_SS%20224D_Talos%20EV2010R.json
20-July-2024_SS%20224D_Talos%20EV2010R,C-007,Emergency Response - Crane Stop and Rescue,mitigation,Minimize injury severity through rapid response,administrative,recovery,Emergency response to limit consequences,,"CON-001,CON-002",active,False,positive,False,high,3,BSEE,schema_v2_3,data/structured/incidents/schema_v2_3/20-July-2024_SS%20224D_Talos%20EV2010R.json
