doc_id,url
eb-160-fieldwood-01-december-2015,https://www.bsee.gov/sites/bsee.gov/files/eb-160-fieldwood-01-december-2015.pdf
mc-942-statoil-usa-e-and-p-30-nov-2015,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/mc-942-statoil-usa-e-and-p-30-nov-2015.pdf
wr-508-shell-offshore-27-nov-2015,https://bsee_prod.opengov.ibmcloud.com/sites/bsee.gov/files/wr-508-shell-offshore-27-nov-2015.pdf
pn-975a-peregrine-oil-and-gas-26-nov-2015,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/pn-975a-peregrine-oil-and-gas-26-nov-2015.pdf
st-200-epl-oil-and-gas-26-nov-2015,https://www.bsee.gov/sites/bsee.gov/files/reports/incident-and-investigations/st-200-epl-oil-and-gas-26-nov-2015.pdf
hi-110-w-and-t-offshore-17-nov-2015,https://www.bsee.gov/sites/bsee.gov/files/reports/incident-and-investigations/hi-110-w-and-t-offshore-17-nov-2015.pdf
ac-857-shell-offshore-12-nov-2015,https://www.bsee.gov/sites/bsee.gov/files/reports/incident-and-investigations/ac-857-shell-offshore-12-nov-2015.pdf
gc-743-bp-07-nov-2015,https://www.bsee.gov/sites/bsee.gov/files/reports/incident-and-investigations/gc-743-bp-07-nov-2015.pdf
eb-160-fieldwood-03-nov-2015,https://www.bsee.gov/sites/bsee.gov/files/reports/incident-and-investigations/eb-160-fieldwood-03-nov-2015.pdf
gc683-anadarko-29oct2015,https://www.bsee.gov/sites/bsee.gov/files/reports/incident-and-investigations/gc683-anadarko-29oct2015.pdf
gb-978-chevron-28-oct-2015,https://www.bsee.gov/sites/bsee.gov/files/reports/incident-and-investigations/gb-978-chevron-28-oct-2015.pdf
wr-160-statoil-gom-24-oct-2015,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/wr-160-statoil-gom-24-oct-2015.pdf
wr-160-statoil-gom-22-oct-2015,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/wr-160-statoil-gom-22-oct-2015.pdf
gc-338a-murphy-exploration-and-production-16-oct-2015,https://www.bsee.gov/sites/bsee.gov/files/reports/incident-and-investigations/gc-338a-murphy-exploration-and-production-16-oct-2015.pdf
sp-93-energy-xxi-gom-09-oct-2015,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/sp-93-energy-xxi-gom-09-oct-2015.pdf
mi-685-gom-shelf-02-oct-2015,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/mi-685-gom-shelf-02-oct-2015.pdf
hi-a-442-black-elk-energy-01-oct-2015,https://www.bsee.gov/sites/bsee.gov/files/reports/incident-and-investigations/hi-a-442-black-elk-energy-01-oct-2015.pdf
eb-643-anadarko-21-sep-2015,https://www.bsee.gov/sites/bsee.gov/files/reports/incident-and-investigations/eb-643-anadarko-21-sep-2015.pdf
mc-736-a-murphy-exploration-15-sep-2015,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/mc-736-a-murphy-exploration-15-sep-2015.pdf
wr-160-statoil-gom-31-aug-2015,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/wr-160-statoil-gom-31-aug-2015.pdf
mc-129-freeport-mcmoran-18-aug-2015,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/mc-129-freeport-mcmoran-18-aug-2015.pdf
wr-160-statoil-gom-13-aug-2015,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/wr-160-statoil-gom-13-aug-2015.pdf
wr51-anadarko-08aug2015,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/wr51-anadarko-08aug2015.pdf
hi-160-ja-mc-offshore-petroleum-04-aug-2015,https://www.bsee.gov/sites/bsee.gov/files/reports/incident-and-investigations/hi-160-ja-mc-offshore-petroleum-04-aug-2015.pdf
mc-812-shell-offshore-04-jul-2015,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/mc-812-shell-offshore-04-jul-2015.pdf
mc-126-freeport-mcmoran-02-jul-2015,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/mc-126-freeport-mcmoran-02-jul-2015.pdf
gb-172-b-shell-offshore-29-jun-2015,https://www.bsee.gov/sites/bsee.gov/files/reports/incident-and-investigations/gb-172-b-shell-offshore-29-jun-2015.pdf
st-127-a-walter-oil-and-gas-28-jun-2015,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/st-127-a-walter-oil-and-gas-28-jun-2015.pdf
mu-a-111-a-apache-corp-25-jun-2015,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/mu-a-111-a-apache-corp-25-jun-2015.pdf
mu-a-111-a-apache-corp-23-jun-2015,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/mu-a-111-a-apache-corp-23-jun-2015.pdf
mc-772-eni-20-jun-2015,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/mc-772-eni-20-jun-2015.pdf
vr-279a-w-and-t-offshore-19-jun-2015,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/vr-279a-w-and-t-offshore-19-jun-2015.pdf
ss-229-ankor-energy-18-jun-2015,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/ss-229-ankor-energy-18-jun-2015.pdf
hi-a-537-b-mcmoran-oil-and-gas-12-jun-2015,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/hi-a-537-b-mcmoran-oil-and-gas-12-jun-2015.pdf
hi-a-334-a-fieldwood-12-jun-2015,https://www.bsee.gov/sites/bsee.gov/files/reports/incident-and-investigations/hi-a-334-a-fieldwood-12-jun-2015.pdf
gc-743-bp-expl-09-jun-2015,https://www.bsee.gov/sites/bsee.gov/files/reports/incident-and-investigations/gc-743-bp-expl-09-jun-2015.pdf
st-131k-arena-offshore-07-june-2015,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/st-131k-arena-offshore-07-june-2015.pdf
mc-814-statoil-06-jun-2015,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/mc-814-statoil-06-jun-2015.pdf
hi-a547-arena-27-may-2015,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/hi-a547-arena-27-may-2015.pdf
hi-a547-arena-offshore-10-may-2015,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/hi-a547-arena-offshore-10-may-2015.pdf
eb-165-a-fieldwood-09-may-2015,https://www.bsee.gov/sites/bsee.gov/files/reports/incident-and-investigations/eb-165-a-fieldwood-09-may-2015.pdf
hi-a-379-b-w-and-t-offshore-20-apr-2015,https://www.bsee.gov/sites/bsee.gov/files/reports/incident-and-investigations/hi-a-379-b-w-and-t-offshore-20-apr-2015.pdf
gc-643-freeport-mcmoran-08-apr-2015,https://www.bsee.gov/sites/bsee.gov/files/reports/incident-and-investigations/gc-643-freeport-mcmoran-08-apr-2015.pdf
ei-259c-epl-06-apr-2015,https://www.bsee.gov/sites/bsee.gov/files/reports/incident-and-investigations/ei-259c-epl-06-apr-2015.pdf
kc-147-bp-01-apr-2015,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/kc-147-bp-01-apr-2015.pdf
wr508-shell-26-mar-2015,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/wr508-shell-26-mar-2015.pdf
gb-958-cobalt-rowan-reliance-23-mar-2015,https://www.bsee.gov/sites/bsee.gov/files/reports/incident-and-investigations/gb-958-cobalt-rowan-reliance-23-mar-2015.pdf
eb-602-a-anadarko-petroleum-21-mar-2015,https://www.bsee.gov/sites/bsee.gov/files/reports/incident-and-investigations/eb-602-a-anadarko-petroleum-21-mar-2015.pdf
hi-a582-chevron-16-mar-2015,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/hi-a582-chevron-16-mar-2015.pdf
ew-910a-h-and-p-11-mar-2015,https://www.bsee.gov/sites/bsee.gov/files/reports/incident-and-investigations/ew-910a-h-and-p-11-mar-2015.pdf
mc-736-a-murphy-exploration-06-mar-2015,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/mc-736-a-murphy-exploration-06-mar-2015.pdf
ec-346-energy-resources-technology-21-feb-2015,https://www.bsee.gov/sites/bsee.gov/files/reports/incident-and-investigations/ec-346-energy-resources-technology-21-feb-2015.pdf
mc-941a-bennu-oil-and-gas-16-feb-2015-sanitized,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/mc-941a-bennu-oil-and-gas-16-feb-2015-sanitized.pdf
wr-469-petrobras-14-feb-2015,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/wr-469-petrobras-14-feb-2015.pdf
mc-726-hess-13-feb-2015,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/mc-726-hess-13-feb-2015.pdf
mp-288a-stone-energy-02-feb-2015,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/mp-288a-stone-energy-02-feb-2015.pdf
gc-610-bhp-billiton-25-jan-2015,https://www.bsee.gov/sites/bsee.gov/files/reports/incident-and-investigations/gc-610-bhp-billiton-25-jan-2015.pdf
st-27-energy-xxi-23-jan-2015,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/st-27-energy-xxi-23-jan-2015.pdf
mc-778-bp-22-jan-2015,https://www.bsee.gov/sites/bsee.gov/files/federal-register-notice/incident-and-investigations/mc-778-bp-22-jan-2015.pdf
hi-154b-epl-oil-and-gas-22-jan-2015,https://www.bsee.gov/sites/bsee.gov/files/reports/incident-and-investigations/hi-154b-epl-oil-and-gas-22-jan-2015.pdf
gc-610-bhp-billiton-18-jan-2015,https://www.bsee.gov/sites/bsee.gov/files/reports/incident-and-investigations/gc-610-bhp-billiton-18-jan-2015.pdf
sm-234-mcmoran-oil-and-gas-13-jan-2015,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/sm-234-mcmoran-oil-and-gas-13-jan-2015.pdf
eb-602-anadarko-10-jan-2015,https://www.bsee.gov/sites/bsee.gov/files/reports/incident-and-investigations/eb-602-anadarko-10-jan-2015.pdf
mc-21b-ankor-energy-09-jan-2015,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/mc-21b-ankor-energy-09-jan-2015.pdf
gc-743-bp-e-and-p-08-jan-2015,https://www.bsee.gov/sites/bsee.gov/files/reports/incident-and-investigations/gc-743-bp-e-and-p-08-jan-2015.pdf
hi-131-castex-offshore-30-dec-2014,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/hi-131-castex-offshore-30-dec-2014.pdf
ss-229a-ankor-12-dec-2014,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/ss-229a-ankor-12-dec-2014.pdf
wr-508-shell-11-dec-2014,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/wr-508-shell-11-dec-2014.pdf
sm-27-sea-robin-pipeline-5-dec-2014,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/sm-27-sea-robin-pipeline-5-dec-2014.pdf
mi-622-fieldwood-energy-24-nov-2014,https://www.bsee.gov/sites/bsee.gov/files/reports/incident-and-investigations/mi-622-fieldwood-energy-24-nov-2014.pdf
gb-128-shell-18-nov-2014,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/gb-128-shell-18-nov-2014.pdf
vr-342-arena-offshore-13-nov-2014,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/vr-342-arena-offshore-13-nov-2014.pdf
ss-72-petroquest-05-nov-2014,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/ss-72-petroquest-05-nov-2014.pdf
gc-859-anadarko-02-nov-2014,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/gc-859-anadarko-02-nov-2014.pdf
wr-578-marathon-oil-27-oct-2014,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/wr-578-marathon-oil-27-oct-2014.pdf
ec-321-a-w-and-t-offshore-25-oct-2014,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/ec-321-a-w-and-t-offshore-25-oct-2014.pdf
wc-544a-arena-offshore-24-oct-2014,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/wc-544a-arena-offshore-24-oct-2014.pdf
ss-274-fieldwood-energy-23-oct-2014,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/ss-274-fieldwood-energy-23-oct-2014.pdf
mc-762-shell-21-oct-2014,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/mc-762-shell-21-oct-2014.pdf
sp-93a-energy-xxi-20-oct-2014,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/sp-93a-energy-xxi-20-oct-2014.pdf
gc-237-ert-16-oct-2014,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/gc-237-ert-16-oct-2014.pdf
kc-10-chevron-14-oct-2014,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/kc-10-chevron-14-oct-2014.pdf
kc-875-anadarko-13-oct-2014,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/kc-875-anadarko-13-oct-2014.pdf
mu-a-111-a-apache-corp-06-oct-2014,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/mu-a-111-a-apache-corp-06-oct-2014.pdf
ei-355-a-fieldwood-energy-01-oct-2014,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/ei-355-a-fieldwood-energy-01-oct-2014.pdf
ss-241-shell-25-sep-2014,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/ss-241-shell-25-sep-2014.pdf
gc-155-marubeni-oil-and-gas-24-sep-2014,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/gc-155-marubeni-oil-and-gas-24-sep-2014.pdf
eb-602-anadarko-19-sep-2014,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/eb-602-anadarko-19-sep-2014.pdf
sm-147a-sandridge-17-sep-2014,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/sm-147a-sandridge-17-sep-2014.pdf
ei-100-arena-13-sep-2014,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/ei-100-arena-13-sep-2014.pdf
kc-829-chevron-30-aug-2014,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/kc-829-chevron-30-aug-2014.pdf
mc-79-llog-17-aug-2014,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/mc-79-llog-17-aug-2014.pdf
dc-398-shell-14-aug-2014,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/dc-398-shell-14-aug-2014.pdf
sp-65a-fieldwood-07-aug-2014,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/sp-65a-fieldwood-07-aug-2014.pdf
mc-782-noble-energy-7-aug-2014,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/mc-782-noble-energy-7-aug-2014.pdf
hi-a-368a-energy-xxi-06-aug-2014,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/hi-a-368a-energy-xxi-06-aug-2014.pdf
mu-a-111-a-apache-corp-31-jul-2014,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/mu-a-111-a-apache-corp-31-jul-2014.pdf
hi-a-536-c-mcmoran-oil-31-jul-2014,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/hi-a-536-c-mcmoran-oil-31-jul-2014.pdf
wd-32-energy-xxi-gom-30-jul-2014,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/wd-32-energy-xxi-gom-30-jul-2014.pdf
ec-172-fieldwood-30-jul-2014,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/ec-172-fieldwood-30-jul-2014.pdf
gc-237-ert-18-jul-2014,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/gc-237-ert-18-jul-2014.pdf
kc-10-chevron-08-jul-2014,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/kc-10-chevron-08-jul-2014.pdf
mc-776-bp-07-jul-2014,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/mc-776-bp-07-jul-2014.pdf
mu-a-31b-anadarko-04-july-2014,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/mu-a-31b-anadarko-04-july-2014.pdf
ec-328-b-arena-offshore-23-jun-2014,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/ec-328-b-arena-offshore-23-jun-2014.pdf
sm-132b-fieldwood-energy-22-jun-2014,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/sm-132b-fieldwood-energy-22-jun-2014.pdf
ec-321-w-t-offshore-17-jun-2014,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/ec-321-w-t-offshore-17-jun-2014.pdf
ac-857-shell-13-jun-2014,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/ac-857-shell-13-jun-2014.pdf
gc-248-shell-09-jun-2014,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/gc-248-shell-09-jun-2014.pdf
vr-379-a-ankor-energy-08-jun-2014,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/vr-379-a-ankor-energy-08-jun-2014.pdf
hi-a531-mcmoran-06-jun-2014,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/hi-a531-mcmoran-06-jun-2014.pdf
ei-276c-union-oil-05-jun-2014,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/ei-276c-union-oil-05-jun-2014.pdf
gb-213-apache-deepwater-23-may-2014,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/gb-213-apache-deepwater-23-may-2014.pdf
st-285-walter-17-may-2014,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/st-285-walter-17-may-2014.pdf
gc-608a-anadarko-08-may-2014,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/gc-608a-anadarko-08-may-2014.pdf
mc-809-shell-07-may-2014,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/mc-809-shell-07-may-2014.pdf
vr-369-a-black-elk-energy-18-apr-2014,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/vr-369-a-black-elk-energy-18-apr-2014.pdf
ew-1003a-enven-energy-09-apr-2014,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/ew-1003a-enven-energy-09-apr-2014.pdf
wd-32e-energy-xxi-25-mar-2014,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/wd-32e-energy-xxi-25-mar-2014.pdf
mc-503-llog-25-mar-2014,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/mc-503-llog-25-mar-2014.pdf
hi-a-595d-24-mar-2014,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/hi-a-595d-24-mar-2014.pdf
ei-100-arena-offshore-01-mar-2014,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/ei-100-arena-offshore-01-mar-2014.pdf
sm-128-apache-corporation-25-feb-2014,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/sm-128-apache-corporation-25-feb-2014.pdf
ac-25a-exxon-22-feb-2014,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/ac-25a-exxon-22-feb-2014.pdf
mc-26-stone-energy-21-feb-2014,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/mc-26-stone-energy-21-feb-2014.pdf
gb-426-a-shell-offshore-inc-19-feb-2014,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/gb-426-a-shell-offshore-inc-19-feb-2014.pdf
ei-208j-ankor-energy-llc-14-feb-2014,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/ei-208j-ankor-energy-llc-14-feb-2014.pdf
mc-29-stone-energy-12-feb-2014,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/mc-29-stone-energy-12-feb-2014.pdf
ac-857a-shell-offshore-11-feb-2014,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/ac-857a-shell-offshore-11-feb-2014.pdf
ba-a133-b-gom-shelf-06-feb-2014,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/ba-a133-b-gom-shelf-06-feb-2014.pdf
eb-159-union-oil-05-jan-2014,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/eb-159-union-oil-05-jan-2014.pdf
hi-a-379-b-w-t-offshore-03-jan-2014,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/hi-a-379-b-w-t-offshore-03-jan-2014.pdf
gc-113-marubeni-oil-and-gas-02-jan-2014,https://www.bsee.gov/sites/bsee.gov/files/reports/safety/gc-113-marubeni-oil-and-gas-02-jan-2014.pdf
